"ID","Victim","CC_Fraud","Other_ID_Theft","Victim_Cat","Victim.Cat.Code","Date.of.Attack","Age","Dwelling","City_Rural","Computer","Tablet","Cell_Phone","HH_Income","No_of_CC","Social_Net","Social_Net_Acct","OL_Bank","Firewall","Malware.Present","Frequent.Traveler","Security_Clearance","Kids_in_HH","Tot_Kids","Secure_Hnet","Sess_Cnt_1mos","Cyber_Atks","No_Cyber_Atks_1mo"
146459280,1,0,1,"C",2,2015-03-18,14,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,90,1,15
159109679,0,0,0,"A",0,2015-03-18,42,"Apartment","Rural",1,0,1,"Low",1,0,"FB",1,1,1,1,1,1,1,0,100,1,39
208919440,1,1,0,"B",1,2015-03-18,59,"Apartment","Rural",1,0,1,"Low",1,1,"FB",1,1,1,1,1,0,0,1,100,1,35
219290920,1,0,1,"B",1,2015-03-18,18,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,64,0,0
262066470,0,0,0,"A",0,2015-03-18,24,"House","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,88,1,14
270763320,0,0,0,"A",0,2015-03-18,70,"Apartment","Rural",1,0,1,"Low",1,0,"LI",1,1,1,1,1,0,0,1,100,1,37
299990380,0,0,0,"A",0,2015-03-18,49,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,1,0,0,1,98,1,26
309618980,0,0,0,"A",0,2015-03-18,62,"Apartment","City",1,1,1,"Low",1,1,"FB",1,1,1,1,1,0,0,1,100,1,39
310158540,0,0,0,"A",0,2015-03-18,86,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,48,0,0
334819070,0,0,0,"A",0,2015-03-18,62,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
361940864,0,0,0,"A",0,2015-03-18,77,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,1,3,0,97,1,23
363720727,0,0,0,"A",0,2015-03-18,51,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,30,0,0
369761950,1,1,0,"B",1,2015-03-18,35,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,1,0,0,1,0,0,1,97,1,23
392552200,1,1,0,"B",1,2015-03-18,70,"Apartment","Rural",1,0,1,"Low",1,0,"FB",0,0,1,0,0,0,0,0,78,0,0
438485235,1,0,1,"B",1,2015-03-18,16,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,0,0,1,1,3,0,0,0,0
466375660,0,0,0,"A",0,2015-03-18,11,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
467929880,1,0,1,"C",2,2015-03-18,54,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,0,0,1,1,3,0,0,0,0
473225163,1,0,1,"B",1,2015-03-18,13,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,0,0,0,0,0,0,0
478506227,0,0,0,"A",0,2015-03-18,65,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,2,0,99,1,29
494458970,0,0,0,"A",0,2015-03-18,14,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,1,3,0,0,0,0
532614860,0,0,0,"A",0,2015-03-18,79,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,1,1,3,1,97,1,23
545017070,1,1,0,"D",3,2015-03-18,12,"House","City",1,1,1,"High",4,1,"FB",0,0,1,0,0,0,0,0,94,1,18
554811747,1,1,0,"B",1,2015-03-18,12,"Apartment","City",1,0,1,"Low",1,0,"FB",0,0,1,0,0,0,0,0,59,0,0
559195058,0,0,0,"A",0,2015-03-18,79,"House","City",1,1,1,"Medium",4,1,"LI",1,1,1,1,1,0,0,1,100,1,37
566344434,0,0,0,"A",0,2015-03-18,82,"Apartment","Rural",1,0,0,"Low",1,0,"LI",0,0,1,0,0,0,0,0,54,0,0
595795510,1,1,0,"B",1,2015-03-18,34,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,0,1,0,0,0,0,0,61,0,0
654847526,1,1,0,"B",1,2015-03-18,23,"Apartment","City",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,0,93,1,17
679502721,1,1,0,"B",1,2015-03-18,27,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,1,3,0,0,0,0
680921288,0,0,0,"A",0,2015-03-18,16,"Apartment","City",1,0,1,"Low",1,0,"FB",1,1,1,1,1,1,1,0,100,1,33
690741062,0,0,0,"A",0,2015-03-18,62,"Apartment","City",1,0,1,"Low",0,1,"FB",1,1,1,1,1,0,0,1,100,1,35
698110832,1,1,0,"D",3,2015-03-18,19,"House","City",1,1,1,"High",4,1,"FB",1,1,1,1,1,0,0,1,100,1,39
713977297,0,0,0,"A",0,2015-03-18,89,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
721724395,0,0,0,"A",0,2015-03-18,54,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",1,1,1,1,1,0,0,1,100,1,34
731939510,1,1,0,"B",1,2015-03-18,13,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,58,0,0
772564795,0,0,0,"A",0,2015-03-18,79,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,85,1,13
781248920,1,0,1,"D",3,2015-03-18,87,"House","City",1,1,1,"High",4,0,"FB",1,1,0,0,1,0,0,1,99,1,31
798842164,1,1,0,"B",1,2015-03-18,35,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,29,0,0
805828700,1,1,0,"B",1,2015-03-18,16,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,3,0,0,0,0
810718976,0,0,0,"A",0,2015-03-18,55,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,0,0,0
815385422,0,0,0,"A",0,2015-03-18,54,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",1,1,0,0,1,0,0,1,99,1,31
870033651,0,0,0,"A",0,2015-03-18,69,"Apartment","Rural",1,0,1,"Low",1,1,"FB",1,1,0,0,1,0,0,0,99,1,30
918782650,0,0,0,"A",0,2015-03-18,22,"Apartment","City",1,0,1,"Medium",4,1,"LI",1,1,1,1,1,1,1,1,100,1,34
952120340,0,0,0,"A",0,2015-03-18,48,"Apartment","Rural",1,0,1,"Low",0,1,"FB",1,1,0,0,1,0,0,1,99,1,30
976762794,0,0,0,"A",0,2015-03-18,48,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,0,64,0,0
4134515,1,0,1,"B",1,2015-03-19,28,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,0,0,0
12104484,0,0,0,"A",0,2015-03-19,44,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,80,0,0
112814584,0,0,0,"A",0,2015-03-19,97,"House","City",1,1,1,"Medium",4,1,"FB",1,1,0,1,1,0,0,1,100,1,32
119672336,1,1,0,"B",1,2015-03-19,31,"Apartment","City",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,0,33,0,0
136303360,0,0,0,"A",0,2015-03-19,46,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,1,3,0,0,0,0
137348470,1,1,0,"C",2,2015-03-19,81,"Apartment","Rural",1,0,0,"Medium",4,1,"FB",1,1,0,0,1,0,0,0,99,1,30
138720870,1,0,1,"B",1,2015-03-19,18,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,82,0,0
150498880,0,0,0,"A",0,2015-03-19,84,"Apartment","Rural",0,0,0,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,95,1,20
167049407,0,0,0,"A",0,2015-03-19,89,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,0,0,0
211819710,1,1,0,"B",1,2015-03-19,16,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,0,1,3,0,0,0,0
241935760,0,0,0,"A",0,2015-03-19,81,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,0,93,1,18
267581420,0,0,0,"A",0,2015-03-19,100,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,0,0,0,0,0,0,94,1,19
269235430,0,0,0,"A",0,2015-03-19,14,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,0,0,1,99,1,27
282698610,0,0,0,"A",0,2015-03-19,56,"Apartment","Rural",1,0,0,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,91,1,16
417159440,1,1,0,"B",1,2015-03-19,92,"Apartment","City",1,1,1,"Low",0,0,"FB",1,1,0,1,1,1,2,1,100,1,32
420132390,0,0,0,"A",0,2015-03-19,63,"Apartment","City",1,1,1,"Low",1,0,"FB",0,1,0,0,1,1,3,1,97,1,22
435883166,1,0,1,"C",2,2015-03-19,18,"Apartment","City",1,0,1,"Medium",4,0,"FB",1,1,1,1,1,0,0,1,100,1,36
462909057,0,0,0,"A",0,2015-03-19,68,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,87,1,14
481875348,0,0,0,"A",0,2015-03-19,81,"Apartment","Rural",1,0,0,"Medium",4,1,"FB",0,1,0,0,0,0,0,1,97,1,22
487494890,0,0,0,"A",0,2015-03-19,97,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,1,0,0,1,97,1,22
497679770,1,0,1,"D",3,2015-03-19,80,"House","City",1,1,1,"High",5,1,"FB",0,1,0,0,1,0,0,1,98,1,25
500090701,1,1,0,"C",2,2015-03-19,27,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,68,0,0
539735985,0,0,0,"A",0,2015-03-19,63,"Apartment","Rural",1,0,1,"Low",0,0,"FB",1,1,1,1,1,1,1,0,100,1,39
556131830,0,0,0,"A",0,2015-03-19,15,"House","City",1,1,1,"Medium",4,0,"FB",1,1,0,1,1,0,0,0,100,1,32
562452415,1,1,0,"B",1,2015-03-19,18,"Apartment","Rural",1,0,0,"Low",1,1,"FB",1,1,1,1,1,1,1,1,100,1,38
564132615,0,0,0,"A",0,2015-03-19,18,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,1,0,0,0,0,0,1,94,1,18
584110869,0,0,0,"A",0,2015-03-19,97,"House","City",1,1,1,"Medium",4,1,"FB",1,1,0,0,1,1,2,1,99,1,30
682641154,1,1,0,"C",2,2015-03-19,31,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
685619054,1,1,0,"C",2,2015-03-19,15,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,1,0,0,1,98,1,24
707200250,1,0,1,"B",1,2015-03-19,16,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,2,0,99,1,29
710511478,1,1,0,"D",3,2015-03-19,31,"House","City",1,1,1,"High",4,1,"FB",0,0,1,0,0,0,0,0,91,1,16
779461101,1,1,0,"B",1,2015-03-19,19,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,94,1,18
780433700,0,0,0,"A",0,2015-03-19,92,"Apartment","City",1,1,1,"Low",0,0,"FB",0,1,0,0,0,0,0,0,0,0,0
796794875,1,1,0,"C",2,2015-03-19,19,"Apartment","City",1,0,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,0,0,0
796891230,0,0,0,"A",0,2015-03-19,28,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,1,94,1,18
801815116,0,0,0,"A",0,2015-03-19,59,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,0,0,0,0,0,1,94,1,18
809307240,1,0,1,"B",1,2015-03-19,42,"Apartment","City",1,0,1,"Low",1,0,"FB",0,1,0,0,0,0,0,0,95,1,20
821005090,1,1,0,"D",3,2015-03-19,58,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,1,0,0,1,98,1,25
823069969,0,0,0,"A",0,2015-03-19,99,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,79,0,0
837620230,1,1,0,"C",2,2015-03-19,14,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,83,1,12
842115060,1,0,1,"B",1,2015-03-19,19,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,8,0,0
855512134,0,0,0,"A",0,2015-03-19,80,"House","City",1,1,1,"High",5,1,"FB",0,1,0,0,1,0,0,1,98,1,25
861475771,0,0,0,"A",0,2015-03-19,88,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,70,0,0
863902420,1,1,0,"D",3,2015-03-19,31,"House","City",1,1,1,"High",4,1,"FB",0,0,1,0,0,0,0,0,64,0,0
888028853,0,0,0,"A",0,2015-03-19,99,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,0,0,0
903608980,0,0,0,"A",0,2015-03-19,100,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,1,1,3,1,98,1,25
908665467,0,0,0,"A",0,2015-03-19,88,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,29,0,0
932959490,1,1,0,"B",1,2015-03-19,31,"Apartment","City",1,0,1,"Low",0,0,"FB",0,1,0,0,1,1,3,0,98,1,24
971975630,1,0,1,"B",1,2015-03-19,93,"Apartment","City",1,0,1,"Low",0,1,"FB",1,1,1,1,1,1,1,0,100,1,39
1393314,1,1,0,"C",2,2015-03-20,39,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,1,3,0,0,0,0
6517594,1,0,1,"B",1,2015-03-20,21,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,3,0,99,1,26
11666250,1,0,1,"C",2,2015-03-20,39,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,70,0,0
141005124,0,0,0,"A",0,2015-03-20,99,"House","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,92,1,16
147125132,1,0,1,"C",2,2015-03-20,37,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,0,0,1,99,1,27
236856310,1,0,1,"B",1,2015-03-20,21,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,90,1,15
273858300,1,0,1,"C",2,2015-03-20,32,"Apartment","City",1,0,1,"Medium",4,1,"LI",0,1,0,0,1,0,0,1,99,1,28
289677570,1,0,1,"C",2,2015-03-20,21,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",0,1,0,0,1,1,3,0,0,0,0
300260040,1,0,1,"C",2,2015-03-20,33,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",1,1,1,1,1,0,0,1,100,1,34
301700700,0,0,0,"A",0,2015-03-20,86,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,30,0,0
305668960,0,0,0,"A",0,2015-03-20,32,"Apartment","City",1,0,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,0,0,0,0
375654964,0,0,0,"A",0,2015-03-20,50,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,0,1,3,0,0,0,0
384579800,0,0,0,"A",0,2015-03-20,99,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,1,96,1,20
413605632,0,0,0,"A",0,2015-03-20,84,"Apartment","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,0,0,0,0,96,1,21
429096952,1,0,1,"C",2,2015-03-20,19,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,31,0,0
466522438,0,0,0,"A",0,2015-03-20,47,"Apartment","Rural",0,0,0,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,14,0,0
467468075,1,0,1,"C",2,2015-03-20,17,"House","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,23,0,0
495689270,0,0,0,"A",0,2015-03-20,13,"House","City",1,1,1,"Medium",4,1,"FB",1,1,1,1,1,0,0,1,100,1,34
504938725,0,0,0,"A",0,2015-03-20,98,"Apartment","City",1,1,1,"Low",0,1,"FB",1,1,1,1,1,0,0,1,100,1,38
526532920,1,1,0,"D",3,2015-03-20,90,"House","City",1,1,1,"High",4,1,"FB",0,0,1,0,0,0,0,0,17,0,0
528733810,1,1,0,"D",3,2015-03-20,57,"House","City",1,1,1,"High",4,1,"FB",0,0,1,0,0,0,0,0,89,1,15
572809484,0,0,0,"A",0,2015-03-20,51,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,85,1,13
580615062,0,0,0,"A",0,2015-03-20,50,"Apartment","Rural",1,0,0,"Low",0,1,"FB",1,1,1,1,1,1,1,0,100,1,34
592361790,0,0,0,"A",0,2015-03-20,75,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,3,0,99,1,27
601724490,1,1,0,"D",3,2015-03-20,14,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,1,0,0,0,0,0,0
602233390,0,0,0,"A",0,2015-03-20,22,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,1,0,0,0,0,0,0
602641718,0,0,0,"A",0,2015-03-20,60,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,0,0,0,0,0,0,0
612515060,1,0,1,"B",1,2015-03-20,22,"Apartment","Rural",1,0,0,"Low",1,1,"FB",0,1,0,0,1,1,3,0,98,1,25
614552475,0,0,0,"A",0,2015-03-20,42,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,93,1,17
621659980,1,1,0,"C",2,2015-03-20,46,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",0,1,0,0,1,0,0,1,98,1,24
655251103,0,0,0,"A",0,2015-03-20,62,"House","City",1,1,1,"Medium",4,1,"FB",1,1,1,1,1,0,0,1,100,1,36
689214327,1,0,1,"C",2,2015-03-20,21,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",1,1,1,1,1,1,1,0,100,1,38
704537039,1,1,0,"B",1,2015-03-20,10,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,0,0,0
725247742,1,1,0,"C",2,2015-03-20,33,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,80,0,0
726748250,0,0,0,"A",0,2015-03-20,70,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,1,1,2,0,99,1,29
730198960,1,1,0,"B",1,2015-03-20,22,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,1,0,0,1,99,1,27
765689460,0,0,0,"A",0,2015-03-20,92,"Apartment","Rural",1,0,0,"Low",1,0,"FB",0,0,1,0,0,0,0,0,4,0,0
790412001,0,0,0,"A",0,2015-03-20,42,"Apartment","City",1,0,1,"Medium",4,1,"FB",1,1,1,1,1,0,0,0,100,1,36
798817900,1,0,1,"C",2,2015-03-20,19,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,0,0,1,1,3,0,0,0,0
804209810,1,0,1,"B",1,2015-03-20,15,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,46,0,0
814659008,0,0,0,"A",0,2015-03-20,75,"Apartment","Rural",1,0,0,"Low",1,0,"FB",0,0,1,0,0,0,0,0,78,0,0
834105364,1,1,0,"B",1,2015-03-20,37,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,0,0,0,0,95,1,19
871134610,0,0,0,"A",0,2015-03-20,21,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,0,0,0,0,0,0,0
885044330,1,1,0,"B",1,2015-03-20,28,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,1,96,1,21
885424031,0,0,0,"A",0,2015-03-20,80,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,90,1,15
899298537,0,0,0,"A",0,2015-03-20,75,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,0,0,0
900125172,1,1,0,"D",3,2015-03-20,19,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,1,1,3,1,98,1,24
948008284,0,0,0,"A",0,2015-03-20,46,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",0,1,0,0,0,0,0,0,0,0,0
978415135,0,0,0,"A",0,2015-03-20,57,"House","City",1,1,1,"High",4,1,"FB",0,1,0,0,0,0,0,0,94,1,19
2386102,0,0,0,"A",0,2015-03-21,59,"Apartment","City",1,0,1,"Low",0,0,"FB",0,1,0,0,0,1,3,0,0,0,0
3343223,0,0,0,"A",0,2015-03-21,73,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,3,1,98,1,24
140973620,0,0,0,"A",0,2015-03-21,62,"House","City",1,1,1,"Medium",4,1,"FB",1,1,0,1,1,1,2,0,100,1,32
175239579,0,0,0,"A",0,2015-03-21,82,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,0,0,0,0,0,1,95,1,20
200565700,0,0,0,"A",0,2015-03-21,19,"House","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,93,1,17
235383370,0,0,0,"A",0,2015-03-21,82,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,0,1,0,0,0,0,0,84,1,12
243581330,0,0,0,"A",0,2015-03-21,33,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,96,1,21
288728750,1,0,1,"B",1,2015-03-21,33,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,1,0,0,1,99,1,29
293919680,0,0,0,"A",0,2015-03-21,25,"Apartment","Rural",1,0,1,"Low",1,0,"FB",1,1,0,0,1,0,0,0,99,1,31
325423440,1,0,1,"C",2,2015-03-21,27,"Apartment","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,1,1,2,1,99,1,28
344071868,0,0,0,"A",0,2015-03-21,84,"Apartment","Rural",1,0,0,"Low",0,1,"FB",1,1,1,1,1,0,0,0,100,1,38
359593430,0,0,0,"A",0,2015-03-21,65,"House","City",1,1,1,"Medium",4,1,"FB",1,1,0,0,1,0,0,0,99,1,30
375985760,1,1,0,"B",1,2015-03-21,34,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,94,1,18
377470778,0,0,0,"A",0,2015-03-21,40,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,1,97,1,22
381222256,0,0,0,"A",0,2015-03-21,43,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,86,1,13
398534640,0,0,0,"A",0,2015-03-21,89,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,1,3,0,0,0,0
423725270,1,0,1,"B",1,2015-03-21,42,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,64,0,0
460199130,1,0,1,"C",2,2015-03-21,30,"House","City",1,1,1,"Medium",4,1,"FB",1,1,1,1,1,1,1,0,100,1,37
500572584,1,1,0,"C",2,2015-03-21,14,"House","City",1,1,1,"Medium",4,1,"FB",1,1,0,0,1,1,2,0,99,1,30
514075700,0,0,0,"A",0,2015-03-21,82,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
581748987,0,0,0,"A",0,2015-03-21,86,"House","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,81,0,0
610751303,1,1,0,"C",2,2015-03-21,21,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,88,1,14
611459597,1,1,0,"B",1,2015-03-21,34,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,95,1,20
631724660,1,1,0,"B",1,2015-03-21,84,"Apartment","Rural",1,0,0,"Low",0,1,"FB",1,1,0,1,1,1,2,1,100,1,32
671283275,0,0,0,"A",0,2015-03-21,76,"House","City",1,1,1,"High",4,1,"LI",0,0,1,0,0,0,0,0,93,1,18
692943416,0,0,0,"A",0,2015-03-21,40,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,1,0,0,1,99,1,29
710098198,0,0,0,"A",0,2015-03-21,89,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,96,1,20
728122030,1,0,1,"C",2,2015-03-21,61,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",0,1,0,0,0,1,3,0,0,0,0
740055345,0,0,0,"A",0,2015-03-21,82,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,97,1,22
745627977,0,0,0,"A",0,2015-03-21,77,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,1,0,0,1,0,0,1,99,1,29
762920040,0,0,0,"A",0,2015-03-21,51,"Apartment","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,1,3,0,0,0,0
768074903,1,1,0,"B",1,2015-03-21,12,"Apartment","City",1,0,1,"Low",0,1,"FB",1,1,0,1,1,1,2,0,100,1,33
770318959,0,0,0,"A",0,2015-03-21,73,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,76,0,0
785965909,0,0,0,"A",0,2015-03-21,51,"Apartment","City",1,1,1,"Medium",4,1,"LI",1,1,0,0,1,1,2,0,99,1,31
809945860,1,1,0,"B",1,2015-03-21,21,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,93,1,18
855466710,1,0,1,"D",3,2015-03-21,14,"House","City",1,1,1,"High",5,1,"LI",0,0,1,0,0,0,0,0,50,0,0
862579719,0,0,0,"A",0,2015-03-21,85,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,1,0,0,1,98,1,25
887854860,0,0,0,"A",0,2015-03-21,48,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
896996300,0,0,0,"A",0,2015-03-21,48,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,42,0,0
923570610,0,0,0,"A",0,2015-03-21,77,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",0,1,0,0,0,1,3,0,0,0,0
924571410,0,0,0,"A",0,2015-03-21,87,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,93,1,17
925632940,0,0,0,"A",0,2015-03-21,30,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,82,0,0
946304277,0,0,0,"A",0,2015-03-21,74,"Apartment","City",1,0,1,"Low",1,0,"FB",0,1,0,0,1,1,3,1,97,1,23
953181344,1,1,0,"B",1,2015-03-21,25,"Apartment","Rural",1,0,1,"Low",1,0,"FB",0,1,0,0,1,0,0,0,99,1,28
955486170,1,1,0,"C",2,2015-03-21,97,"Apartment","Rural",1,0,0,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,0,0,0
970053851,1,1,0,"C",2,2015-03-21,15,"House","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,2,0,0
975389186,0,0,0,"A",0,2015-03-21,63,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,1,1,3,0,97,1,23
985785980,1,1,0,"C",2,2015-03-21,54,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",1,1,0,0,1,1,2,0,99,1,30
