ID,Victim,CC_Fraud,Other_ID_Theft,Victim_Cat,Victim Cat Code,Date of Attack,Age,Dwelling,City_Rural,Computer,Tablet,Cell_Phone,HH_Income,No_of_CC,Social_Net,Social_Net_Acct,OL_Bank,Firewall,Malware Present,Frequent-Traveler,Security_Clearance,Kids_in_HH,Tot_Kids,Secure_Hnet,Sess_Cnt_1mos,Cyber_Atks,No_Cyber_Atks_1mo
001804568,1,0,1,B,1,3/12/2015,72,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,1,0,0,1,1,0,99,1,29
004218266,1,1,0,C,2,3/12/2015,39,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,92,1,16
118960573,0,0,0,A,0,3/12/2015,77,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,98,1,25
141623210,0,0,0,A,0,3/12/2015,39,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,0,1,3,0,100,1,34
170539378,1,0,1,B,1,3/12/2015,19,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,96,1,21
176749118,1,1,0,D,3,3/12/2015,55,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,0,1,0,0,0,0,0,95,1,19
186445020,1,0,1,C,2,3/12/2015,22,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,1,1,0,77,0,0
214656050,0,0,0,A,0,3/12/2015,44,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,0,1,3,0,98,1,25
223107090,0,0,0,A,0,3/12/2015,70,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,0,31,0,0
228229270,0,0,0,A,0,3/12/2015,52,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
232326520,0,0,0,A,0,3/12/2015,88,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,93,1,17
233506700,0,0,0,A,0,3/12/2015,79,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,0,0,0
260675730,0,0,0,A,0,3/12/2015,72,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,1,96,1,21
266566470,1,0,1,B,1,3/12/2015,24,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,98,1,25
276222820,0,0,0,A,0,3/12/2015,32,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
279421700,0,0,0,A,0,3/12/2015,59,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,17,0,0
301425290,1,0,1,D,3,3/12/2015,39,Apartment,City,Yes,Yes,Yes,,4,Yes,LI,0,0,1,0,0,0,0,0,59,0,0
327375913,0,0,0,A,0,3/12/2015,50,Apartment,Rural,Yes,No,No,Medium,4,Yes,FB,0,0,1,0,0,0,0,1,100,1,37
336477322,0,0,0,A,0,3/12/2015,99,Apartment,Rural,Yes,No,Yes,Low,0,No,NA,0,1,0,0,0,0,0,1,100,1,32
365455290,0,0,0,A,0,3/12/2015,19,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,0,0,0,22,0,0
395953802,0,0,0,A,0,3/12/2015,70,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,0,0,0,6,0,0
455277226,1,0,1,B,1,3/12/2015,15,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
457233841,1,0,1,B,1,3/12/2015,26,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,1,0,0,1,1,0,85,1,13
463131037,0,0,0,A,0,3/12/2015,43,Apartment,Rural,Yes,No,No,Low,0,Yes,FB,0,1,0,0,0,0,0,1,98,1,24
485060200,1,1,0,B,1,3/12/2015,53,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,0,0,0,0
501869723,0,0,0,A,0,3/12/2015,50,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,0,0,0,1,3,0,93,1,17
502374867,1,1,0,B,1,3/12/2015,21,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,64,0,0
503575405,1,1,0,D,3,3/12/2015,21,House,City,Yes,Yes,Yes,High,5,Yes,FB,0,1,1,0,0,1,1,1,94,1,19
504272660,0,0,0,A,0,3/12/2015,90,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,1,1,0,83,1,12
530619614,1,1,0,B,1,3/12/2015,17,Apartment,Rural,Yes,No,No,Low,0,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
539653660,0,0,0,A,0,3/12/2015,71,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,65,0,0
542638690,1,0,1,D,3,3/12/2015,87,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,1,0,0,0,0,0,0,0,0,0
547930003,0,0,0,A,0,3/12/2015,64,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,92,1,17
549829640,0,0,0,A,0,3/12/2015,76,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
566770970,0,0,0,A,0,3/12/2015,66,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,0,78,0,0
581125340,1,1,0,B,1,3/12/2015,32,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,92,1,16
592828183,0,0,0,A,0,3/12/2015,64,Apartment,Rural,Yes,No,No,Medium,4,No,FB,0,1,0,0,0,1,3,0,100,1,38
596526080,0,0,0,A,0,3/12/2015,52,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,97,1,23
602559356,0,0,0,A,0,3/12/2015,92,Apartment,Rural,Yes,No,No,Low,1,No,NA,0,1,0,0,0,0,0,0,36,0,0
612031100,0,0,0,A,0,3/12/2015,31,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,100,1,33
621683990,0,0,0,A,0,3/12/2015,99,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,98,1,24
669978803,0,0,0,A,0,3/12/2015,19,Apartment,City,Yes,No,Yes,Low,1,No,NA,0,1,1,0,0,0,0,0,100,1,33
673291720,0,0,0,A,0,3/12/2015,73,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,0,0,0,0,0,0,0
706681950,0,0,0,A,0,3/12/2015,27,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,1,0,0
723933020,1,1,0,B,1,3/12/2015,22,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,1,3,0,100,1,37
729042367,0,0,0,A,0,3/12/2015,64,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,80,0,0
736228168,0,0,0,A,0,3/12/2015,72,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,84,1,12
736764130,1,1,0,C,2,3/12/2015,16,Apartment,Rural,Yes,No,No,Medium,4,Yes,LI,0,1,0,0,0,1,2,0,97,1,22
744011470,0,0,0,A,0,3/12/2015,21,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
766527558,1,1,0,B,1,3/12/2015,19,Apartment,Rural,Yes,No,No,Low,0,Yes,FB,0,1,0,0,0,0,0,0,71,0,0
771748230,0,0,0,A,0,3/12/2015,57,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,3,0,95,1,19
773048526,1,1,0,C,2,3/12/2015,16,Apartment,Rural,Yes,No,No,Medium,4,Yes,LI,0,1,0,0,0,0,0,0,40,0,0
798669000,1,0,1,C,2,3/12/2015,64,Apartment,Rural,Yes,No,No,Medium,4,No,FB,0,1,0,0,0,0,0,0,0,0,0
849546380,0,0,0,A,0,3/12/2015,64,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,0,93,1,17
850966337,0,0,0,A,0,3/12/2015,73,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,1,99,1,26
879773600,0,0,0,A,0,3/12/2015,42,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
895101003,0,0,0,A,0,3/12/2015,55,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,0,1,0,0,0,0,0,100,1,33
910360680,0,0,0,A,0,3/12/2015,93,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,0,99,1,28
946672260,0,0,0,A,0,3/12/2015,86,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,95,1,20
949091860,0,0,0,A,0,3/12/2015,79,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,0,1,2,0,93,1,17
950079945,1,0,1,B,1,3/12/2015,26,Apartment,Rural,Yes,No,No,Low,1,Yes,,0,1,0,0,0,1,2,0,97,1,23
953502510,0,0,0,A,0,3/12/2015,51,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,44,0,0
966606120,1,0,1,D,3,3/12/2015,21,,City,Yes,Yes,Yes,High,5,Yes,FB,0,1,1,0,0,0,0,1,99,1,31
967993940,0,0,0,A,0,3/12/2015,94,Apartment,City,Yes,No,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,1,100,1,35
989172520,1,1,0,B,1,3/12/2015,44,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,100,1,32
008222347,1,0,1,D,3,3/13/2015,80,House,City,Yes,Yes,Yes,High,4,No,FB,0,0,1,0,0,0,0,1,100,1,37
101491347,0,0,0,A,0,3/13/2015,83,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,99,1,26
122238304,1,0,1,B,1,3/13/2015,15,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,97,1,22
156205187,1,1,0,B,1,3/13/2015,62,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,95,1,19
170589967,1,0,1,B,1,3/13/2015,21,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,1,3,0,96,1,20
194475430,1,0,1,B,1,3/13/2015,18,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
233243180,0,0,0,A,0,3/13/2015,97,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,0,0,0,0,0,1,100,1,32
252278880,0,0,0,A,0,3/13/2015,96,House,City,Yes,Yes,Yes,High,5,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
275488580,1,0,1,B,1,3/13/2015,12,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,1,99,1,30
283226290,0,0,0,A,0,3/13/2015,70,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,1,0,0,0,0,0,100,1,33
327049252,1,0,1,C,2,3/13/2015,19,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,3,0,95,1,19
332014745,1,0,1,C,2,3/13/2015,23,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,0,11,0,0
341583268,1,0,1,B,1,3/13/2015,22,Apartment,City,Yes,No,Yes,Low,1,No,FB,0,1,0,0,0,0,0,0,0,0,0
356990947,0,0,0,A,0,3/13/2015,80,House,City,Yes,Yes,Yes,High,4,No,FB,0,0,1,0,0,0,0,0,100,1,35
359617357,0,0,0,A,0,3/13/2015,46,Apartment,City,Yes,Yes,Yes,Low,0,No,NA,0,0,1,0,0,0,0,0,98,1,23
373507540,0,0,0,A,0,3/13/2015,55,Apartment,City,Yes,No,Yes,Low,0,No,NA,0,1,0,0,0,0,0,0,63,0,0
373843288,0,0,0,A,0,3/13/2015,71,Apartment,Rural,No,No,No,Low,1,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
413022550,1,0,1,B,1,3/13/2015,73,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,1,3,1,100,1,39
420478180,1,0,1,B,1,3/13/2015,58,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,100,1,39
450589144,1,0,1,C,2,3/13/2015,31,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,100,1,34
452551480,1,0,1,B,1,3/13/2015,18,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
471734379,0,0,0,A,0,3/13/2015,31,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,1,0,0,0,0,0,0,99,1,31
481021821,0,0,0,A,0,3/13/2015,81,Apartment,Rural,Yes,No,Yes,Low,0,No,NA,0,0,1,0,0,0,0,0,16,0,0
495296628,0,0,0,A,0,3/13/2015,92,Apartment,City,Yes,No,Yes,Medium,4,No,FB,0,1,0,0,0,0,0,0,0,0,0
498593426,0,0,0,A,0,3/13/2015,71,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,100,1,33
532977230,0,0,0,A,0,3/13/2015,100,Apartment,Rural,Yes,No,Yes,Low,0,No,NA,0,0,1,0,0,0,0,0,89,1,14
546907970,1,1,0,B,1,3/13/2015,97,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,0,0,0,99,1,31
559753060,1,1,0,B,1,3/13/2015,31,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
585728172,1,1,0,B,1,3/13/2015,22,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,28,0,0
603176390,1,1,0,B,1,3/13/2015,16,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
605942830,0,0,0,A,0,3/13/2015,93,Apartment,City,Yes,No,Yes,Medium,4,Yes,LI,0,1,0,0,0,0,0,0,99,1,30
627501090,0,0,0,A,0,3/13/2015,22,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,1,1,0,94,1,18
646074325,0,0,0,A,0,3/13/2015,19,Apartment,City,Yes,No,Yes,Low,1,No,NA,0,0,1,0,0,0,0,0,100,1,32
648812540,1,0,1,B,1,3/13/2015,21,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,6,0,0
678596330,0,0,0,A,0,3/13/2015,65,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,0,99,1,26
702794640,0,0,0,A,0,3/13/2015,93,Apartment,City,Yes,No,Yes,Medium,4,Yes,LI,0,1,0,0,0,0,0,0,0,0,0
710081602,1,1,0,B,1,3/13/2015,17,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,100,1,35
725790320,0,0,0,A,0,3/13/2015,58,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,60,0,0
772667306,1,1,0,B,1,3/13/2015,38,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,91,1,16
809362614,1,1,0,B,1,3/13/2015,22,Apartment,Rural,Yes,No,No,Low,0,No,FB,0,1,0,0,0,1,3,0,100,1,39
833686670,0,0,0,A,0,3/13/2015,32,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
836184923,0,0,0,A,0,3/13/2015,100,Apartment,Rural,Yes,No,Yes,Low,0,No,NA,0,0,1,0,0,0,0,0,85,1,13
837232612,1,1,0,B,1,3/13/2015,21,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,100,1,35
867913237,0,0,0,A,0,3/13/2015,19,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
873065459,0,0,0,A,0,3/13/2015,72,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,96,1,20
940272871,0,0,0,A,0,3/13/2015,49,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,100,1,32
971826432,0,0,0,A,0,3/13/2015,73,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,95,1,19
985074920,0,0,0,A,0,3/13/2015,22,Apartment,Rural,No,No,No,Low,0,No,NA,0,0,1,0,0,0,0,0,20,0,0
04898334,1,0,1,B,1,3/14/2015,27,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,99,1,26
103016308,0,0,0,A,0,3/14/2015,100,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,1,3,0,99,1,31
105222376,1,0,1,C,2,3/14/2015,16,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,1,0,0,1,1,0,90,1,15
107444765,0,0,0,A,0,3/14/2015,69,Apartment,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,1,0,0,1,1,0,99,1,30
108833094,1,0,1,D,3,3/14/2015,12,House,City,Yes,Yes,Yes,High,5,Yes,LI,0,1,0,0,0,1,2,0,93,1,17
148370990,0,0,0,A,0,3/14/2015,97,Apartment,City,Yes,No,Yes,Low,0,No,NA,0,0,1,0,0,0,0,0,81,0,0
192412370,1,1,0,B,1,3/14/2015,91,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,1,2,0,80,0,0
215878780,1,0,1,D,3,3/14/2015,14,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,0,1,0,0,0,0,0,89,1,14
232398270,1,1,0,B,1,3/14/2015,88,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,98,1,26
241349970,1,1,0,D,3,3/14/2015,23,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,1,0,0,0,0,0,0,36,0,0
270472330,1,0,1,B,1,3/14/2015,19,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,1,0,0,0,0,0,100,1,33
283143650,0,0,0,A,0,3/14/2015,71,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,99,1,29
299106740,0,0,0,A,0,3/14/2015,66,Apartment,City,Yes,Yes,Yes,Low,1,No,NA,0,1,0,0,0,1,2,0,99,1,28
347486629,0,0,0,A,0,3/14/2015,69,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,0,0,0,0,0,0,99,1,28
355886347,0,0,0,A,0,3/14/2015,92,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,100,1,36
364089875,0,0,0,A,0,3/14/2015,81,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,1,0,0,1,1,0,100,1,34
376182480,0,0,0,A,0,3/14/2015,53,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,100,1,37
405399080,1,1,0,B,1,3/14/2015,86,Apartment,Rural,Yes,No,No,Low,1,No,FB,0,1,1,0,0,0,0,0,100,1,38
428812230,0,0,0,A,0,3/14/2015,70,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,1,0,0,0,0,1,99,1,28
443950404,0,0,0,A,0,3/14/2015,87,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,1,0,0,0,0,0,0,100,1,35
462596159,0,0,0,A,0,3/14/2015,43,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,100,1,37
464129310,0,0,0,A,0,3/14/2015,41,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,0,1,0,0,0,0,1,100,1,37
464950317,0,0,0,A,0,3/14/2015,91,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,1,1,0,96,1,20
470113768,0,0,0,A,0,3/14/2015,55,Apartment,City,Yes,Yes,Yes,Low,1,No,NA,0,1,0,0,0,0,0,0,0,0,0
564998770,1,0,1,B,1,3/14/2015,87,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
573891498,0,0,0,A,0,3/14/2015,64,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,0,1,0,0,0,0,0,100,1,33
576312670,0,0,0,A,0,3/14/2015,66,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,1,0,0,0,0,0,99,1,30
588520120,1,1,0,B,1,3/14/2015,13,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,0,0,0,1,3,0,99,1,28
637844670,1,1,0,D,3,3/14/2015,76,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,0,1,0,0,0,0,0,100,1,32
644737684,0,0,0,A,0,3/14/2015,42,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,0,0,0,0,98,1,25
646391110,0,0,0,A,0,3/14/2015,48,House,City,Yes,Yes,Yes,High,5,No,FB,0,1,1,0,0,0,0,0,99,1,30
651835050,1,0,1,D,3,3/14/2015,48,House,City,Yes,Yes,Yes,High,5,No,FB,0,1,0,0,0,0,0,0,0,0,0
670608472,0,0,0,A,0,3/14/2015,76,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,1,0,0,0,0,0,97,1,23
671823300,1,0,1,B,1,3/14/2015,41,Apartment,Rural,Yes,No,Yes,Low,1,No,FB,0,0,1,0,0,0,0,1,94,1,18
677057638,1,1,0,C,2,3/14/2015,20,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
686857125,1,1,0,C,2,3/14/2015,17,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,1,99,1,29
689999510,1,0,1,B,1,3/14/2015,53,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,1,98,1,24
715034349,0,0,0,A,0,3/14/2015,43,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,0,0,0,0,0,1,0,0,0
738731640,1,1,0,C,2,3/14/2015,82,Apartment,Rural,Yes,No,No,Medium,4,Yes,LI,0,1,0,0,0,0,0,0,0,0,0
745355666,1,1,0,D,3,3/14/2015,26,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,0,1,0,0,0,0,1,99,1,29
764409838,0,0,0,A,0,3/14/2015,43,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,0,0,0,0,0,0,0,0,0
787158130,1,0,1,B,1,3/14/2015,14,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,70,0,0
791034440,0,0,0,A,0,3/14/2015,20,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,24,0,0
802804965,0,0,0,A,0,3/14/2015,41,Apartment,City,Yes,Yes,Yes,Low,0,No,NA,0,0,1,0,0,0,0,0,11,0,0
825393245,0,0,0,A,0,3/14/2015,70,Apartment,Rural,Yes,No,Yes,Low,0,No,NA,0,0,1,0,0,0,0,0,92,1,17
879034650,1,0,1,D,3,3/14/2015,12,House,City,Yes,Yes,Yes,High,5,Yes,LI,0,1,0,0,0,0,0,0,0,0,0
966215680,0,0,0,A,0,3/14/2015,69,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,0,0,0,0,0,0,100,1,38
978164242,1,1,0,B,1,3/14/2015,34,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,94,1,18
978336413,0,0,0,A,0,3/14/2015,64,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,99,1,31
101419835,0,0,0,A,0,3/15/2015,58,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,53,0,0
119888000,0,0,0,A,0,3/15/2015,60,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
146213350,0,0,0,A,0,3/15/2015,98,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,99,1,27
149864930,1,0,1,B,1,3/15/2015,36,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
150499370,0,0,0,A,0,3/15/2015,95,Apartment,City,Yes,No,Yes,Low,1,No,NA,0,1,1,0,0,0,0,0,100,1,38
185710190,1,0,1,B,1,3/15/2015,31,Apartment,Rural,Yes,No,Yes,Low,0,No,FB,0,1,0,0,0,0,0,0,89,1,14
206840530,0,0,0,A,0,3/15/2015,91,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,0,1,3,0,88,1,14
226983670,1,1,0,B,1,3/15/2015,20,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,0,0,0,63,0,0
246640890,0,0,0,A,0,3/15/2015,85,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,11,0,0
266821090,0,0,0,A,0,3/15/2015,84,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,51,0,0
350898353,1,0,1,B,1,3/15/2015,34,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,1,0,0,0,0,0,100,1,34
362163323,0,0,0,A,0,3/15/2015,50,Apartment,City,Yes,Yes,Yes,Low,1,No,NA,0,1,0,0,0,0,0,0,0,0,0
367979311,0,0,0,A,0,3/15/2015,46,Apartment,City,Yes,Yes,Yes,Low,1,No,NA,0,1,0,0,0,0,0,1,96,1,21
377984873,1,0,1,C,2,3/15/2015,40,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,1,100,1,38
379671720,0,0,0,A,0,3/15/2015,20,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,0,1,0,0,0,0,1,97,1,21
395563254,1,0,1,C,2,3/15/2015,21,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,1,1,0,100,1,35
407685155,0,0,0,A,0,3/15/2015,84,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,0,1,2,0,100,1,34
418581640,0,0,0,A,0,3/15/2015,58,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,0,33,0,0
423658280,1,1,0,B,1,3/15/2015,45,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,1,100,1,35
479774560,0,0,0,A,0,3/15/2015,54,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,0,0,0,0,0,0,99,1,28
494308910,0,0,0,A,0,3/15/2015,46,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,0,67,0,0
494458605,1,0,1,C,2,3/15/2015,17,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,0,100,1,37
518213555,1,1,0,D,3,3/15/2015,14,House,City,Yes,Yes,Yes,High,5,Yes,LI,0,1,0,0,0,1,3,0,100,1,37
